cohort,family,case,pass,false_causal_consolidation,retraction_ok,legacy_injection_accepted,tampered_binding_accepted,event_chain_ok,invariant_ok,detail
PRIMARY,M7,14,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,15,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,16,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,17,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,18,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,19,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,20,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,21,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,22,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,23,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,24,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,25,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,26,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,27,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,28,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,29,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,30,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,31,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,32,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,33,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,34,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,35,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,36,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,37,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,38,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,39,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,40,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,41,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,42,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,43,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,44,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,45,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,46,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,47,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,48,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,49,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,50,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,51,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,52,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,53,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,54,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,55,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,56,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,57,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,58,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,59,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,60,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,61,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,62,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,63,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,64,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,65,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,66,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,67,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,68,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,69,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,70,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,71,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,72,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,73,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,74,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,75,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,76,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,77,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,78,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,79,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,80,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,81,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,82,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,83,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,84,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,85,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,86,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,87,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,88,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,89,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,90,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,91,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,92,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,93,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,94,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,95,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,96,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,97,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,98,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,99,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,100,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,101,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,102,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,103,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,104,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,105,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,106,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,107,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,108,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,109,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,110,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,111,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,112,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,113,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,114,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,115,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,116,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,117,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,118,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,119,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,120,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,121,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,122,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,123,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,124,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,125,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,126,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M7,127,1,0,1,,,1,1,"child,grand,root"
PRIMARY,M8,0,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,1,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,2,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,3,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,4,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,5,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,6,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,7,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,8,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,9,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,10,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,11,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,12,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,13,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,14,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,15,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,16,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,17,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,18,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,19,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,20,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,21,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,22,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,23,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,24,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,25,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,26,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,27,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,28,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,29,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,30,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,31,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,32,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,33,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,34,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,35,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,36,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,37,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,38,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,39,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,40,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,41,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,42,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,43,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,44,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,45,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,46,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,47,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,48,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,49,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,50,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,51,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,52,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,53,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,54,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,55,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,56,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,57,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,58,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,59,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,60,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,61,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,62,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,63,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,64,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,65,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,66,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,67,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,68,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,69,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,70,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,71,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,72,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,73,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,74,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,75,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,76,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,77,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,78,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,79,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,80,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,81,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,82,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,83,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,84,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,85,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,86,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,87,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,88,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,89,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,90,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,91,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,92,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,93,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,94,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,95,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,96,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,97,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,98,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,99,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,100,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,101,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,102,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,103,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,104,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,105,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,106,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,107,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,108,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,109,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,110,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,111,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,112,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,113,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,114,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,115,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,116,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,117,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,118,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,119,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,120,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,121,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,122,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,123,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,124,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,125,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,126,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M8,127,1,0,1,,,1,1,"d1,d2,root"
PRIMARY,M9,0,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,1,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,2,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,3,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,4,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,5,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,6,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,7,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,8,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,9,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,10,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,11,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,12,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,13,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,14,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,15,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,16,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,17,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,18,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,19,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,20,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,21,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,22,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,23,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,24,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,25,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,26,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,27,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,28,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,29,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,30,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,31,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,32,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,33,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,34,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,35,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,36,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,37,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,38,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,39,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,40,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,41,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,42,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,43,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,44,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,45,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,46,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,47,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,48,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,49,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,50,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,51,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,52,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,53,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,54,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,55,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,56,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,57,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,58,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,59,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,60,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,61,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,62,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,63,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,64,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,65,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,66,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,67,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,68,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,69,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,70,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,71,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,72,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,73,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,74,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,75,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,76,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,77,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,78,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,79,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,80,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,81,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,82,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,83,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,84,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,85,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,86,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,87,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,88,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,89,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,90,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,91,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,92,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,93,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,94,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,95,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,96,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,97,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,98,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,99,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,100,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,101,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,102,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,103,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,104,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,105,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,106,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,107,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,108,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,109,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,110,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,111,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,112,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,113,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,114,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,115,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,116,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,117,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,118,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,119,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,120,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,121,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,122,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,123,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,124,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,125,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,126,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M9,127,1,0,,,0,1,1,"tampered=False,direct=False"
PRIMARY,M10,0,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,1,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,2,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,3,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,4,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,5,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,6,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,7,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,8,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,9,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,10,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,11,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,12,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,13,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,14,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,15,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,16,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,17,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,18,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,19,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,20,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,21,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,22,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,23,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,24,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,25,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,26,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,27,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,28,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,29,1,0,,0,,1,1,legacy_accepted=False
PRIMARY,M10,30,1,0,,0,,1,1,legacy_accepted=False
