family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,256,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,257.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,8,2048,0.25048828125,0.25048828125,0.0,0.0,1.0,0.4990234375,1.0,9.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,16,2048,0.19763183593750003,0.19763183593750003,0.0,0.0,1.0,0.24483235677083331,0.3333333333333333,17.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,32,2048,0.13885498046875,0.13885498046875,0.0,0.0,1.0,0.12452479771205356,0.14285714285714285,33.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,64,2048,0.09698486328125001,0.09698486328125001,0.0,0.0,1.0,0.0625396728515625,0.06666666666666667,65.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,128,2048,0.06890869140625,0.06890869140625,0.0,0.0,1.0,0.0312803945233745,0.03225806451612903,129.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,256,2048,0.05046844482421875,0.05046844482421875,0.0,0.0,1.0,0.015620072682698567,0.015873015873015872,257.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,8,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,16,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,32,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,33.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,64,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,65.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,128,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,129.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,DOUBLE_ANTITHETIC_CRN_MC,256,2048,4.7172308240669363e-17,4.7172308240669363e-17,0.0,0.0,1.0,0.0,0.0,257.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,8,2048,0.6257216152789512,0.6257216152789512,0.4956124441964286,1.0,0.78515625,1.107421875,4.0,9.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,16,2048,0.458707407323042,0.458707407323042,0.49447595725671895,1.0,0.84912109375,0.4561767578125,1.3333333333333333,17.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,32,2048,0.3297927172015443,0.3297927172015443,0.43213774073149075,1.0,0.9404296875,0.1941615513392857,0.49107142857142855,33.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,64,2048,0.23410766335867275,0.23410766335867275,0.36161744515438454,0.8,0.9892578125,0.08741455078125,0.16666666666666666,65.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,128,2048,0.16383063949370746,0.16383063949370746,0.28319141444840384,0.7142857142857143,0.99951171875,0.03967838902627268,0.06401209677419355,129.0,1.1432234282501838e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,256,2048,0.11595819230383775,0.11595819230383775,0.22292771284476395,0.46808510638297873,1.0,0.018512498764764695,0.02863033234126984,257.0,1.1432234282501838e-16
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,8,3072,0.6363961030678927,6.455777672541162e-17,0.9,0.9000000000000001,0.0,0.0,0.0,9.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,16,3072,0.6363961030678927,6.387205467543184e-17,0.9,0.9000000000000001,0.0,8.768560926813827e-34,1.232595164407831e-32,17.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,32,3072,0.6363961030678927,6.342957715498359e-17,0.9,0.9000000000000001,0.0,4.193798134380332e-34,4.108650548026103e-33,33.0,0.9
