seed,context,gamma,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,max_efficiency_error,counterfactual_structural_evaluations
1066,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1066,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1067,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,9.593325754012756e-17,0.5,1.5988876256687927e-17,1.5988876256687927e-17,1.5988876256687927e-17,1.1102230246251565e-16,20736
1067,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.25114499500149995,0.9204917131977233,0.21177344689697333,0.013965333452952075,0.08296835943934178,1.1102230246251565e-16,20736
1067,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1067,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1068,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.226164894445325e-16,0.5,2.043608157408875e-17,2.043608157408875e-17,2.043608157408875e-17,1.1102230246251565e-16,20736
1068,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.28891559809753736,0.9212566878833001,0.22048906051640518,0.09000892731594295,0.06381120284747929,1.1102230246251565e-16,20736
1068,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1068,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1069,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.2080553300330277e-16,0.5,2.0134255500550466e-17,2.0134255500550466e-17,2.0134255500550466e-17,1.1102230246251565e-16,20736
1069,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2738549496352329,0.9211503838410794,0.14445648054983753,0.02616902675287547,0.17677284216831166,1.1102230246251565e-16,20736
1069,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1069,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1070,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.157453581764056e-16,0.5,1.929089302940094e-17,1.929089302940094e-17,1.929089302940094e-17,1.1102230246251565e-16,20736
1070,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.24677850485008096,0.9031957120202253,0.20674223537869948,0.061862666949423564,0.027309763987914935,1.1102230246251565e-16,20736
1070,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1070,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1071,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1018035171294487e-16,0.5,1.8363391952157478e-17,1.8363391952157478e-17,1.8363391952157478e-17,1.1102230246251565e-16,20736
1071,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2648369900194965,0.9081571505880411,0.1776972562857098,0.08161071859715065,0.06784886375187707,1.1102230246251565e-16,20736
1071,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1071,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1072,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1544042631539406e-16,0.5,1.924007105256568e-17,1.924007105256568e-17,1.924007105256568e-17,1.1102230246251565e-16,20736
1072,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.16076257025090057,0.9146273323796329,0.13230517587735924,0.010466193571037992,0.032432733184433744,1.1102230246251565e-16,20736
1072,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1072,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1073,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1204890639458784e-16,0.5,1.8674817732431313e-17,1.8674817732431313e-17,1.8674817732431313e-17,1.1102230246251565e-16,20736
1073,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.15321733139933325,0.9086841223045307,0.11149661337753845,0.03737179299247674,0.015549408810969632,1.1102230246251565e-16,20736
1073,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1073,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1074,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.165627979100652e-16,0.5,1.9427132985010874e-17,1.9427132985010874e-17,1.9427132985010874e-17,1.1102230246251565e-16,20736
1074,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.25371098842045703,0.9118619545177177,0.16145561141908193,0.03862018259971072,0.10992394360837954,1.1102230246251565e-16,20736
1074,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1074,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1075,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0799924187376506e-16,0.5,1.799987364562751e-17,1.799987364562751e-17,1.799987364562751e-17,1.1102230246251565e-16,20736
1075,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2970355693032432,0.9312159374082243,0.2891515713002099,0.10211664068534869,0.0022143655584338936,1.1102230246251565e-16,20736
1075,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1075,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1076,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1216918507309795e-16,0.5,1.8694864178849663e-17,1.8694864178849663e-17,1.8694864178849663e-17,1.1102230246251565e-16,20736
1076,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.23766197215204768,0.9159513326894766,0.1627803616098696,0.04936660645497994,0.07340457491248022,1.1102230246251565e-16,20736
1076,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1076,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1077,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.2542228608231236e-16,0.5,2.0903714347052064e-17,2.0903714347052064e-17,2.0903714347052064e-17,1.1102230246251565e-16,20736
1077,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20373511054118848,0.9027277299667134,0.10570654747285044,0.016957976801477793,0.10831053978804117,1.1102230246251565e-16,20736
1077,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1077,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1078,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0835668977750637e-16,0.5,1.805944829625106e-17,1.805944829625106e-17,1.805944829625106e-17,1.1102230246251565e-16,20736
1078,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.1403329797120564,0.9171540189025833,0.12558126242077192,0.021839947361337795,0.002296010129824444,1.1102230246251565e-16,20736
1078,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1078,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1079,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.116253899209607e-16,0.5,1.8604231653493453e-17,1.8604231653493453e-17,1.8604231653493453e-17,1.1102230246251565e-16,20736
1079,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2533083300721244,0.9030970882050309,0.22499581226747378,0.05040026843774744,0.030971359189094147,1.1102230246251565e-16,20736
1079,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1079,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1080,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1495931160135362e-16,0.5,1.9159885266892274e-17,1.9159885266892274e-17,1.9159885266892274e-17,1.1102230246251565e-16,20736
1080,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.28046058569679627,0.9112821683207668,0.2457888224126374,0.09126494397088576,0.01814391366266194,1.1102230246251565e-16,20736
1080,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1080,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1081,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.196044402840962e-16,0.5,1.9934073380682704e-17,1.9934073380682704e-17,1.9934073380682704e-17,1.1102230246251565e-16,20736
1081,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20370136732824595,0.908608208108121,0.1693424879979856,0.05485358902498314,0.008235232994847588,1.1102230246251565e-16,20736
1081,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1081,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1082,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0943157458757209e-16,0.5,1.8238595764595348e-17,1.8238595764595348e-17,1.8238595764595348e-17,1.1102230246251565e-16,20736
1082,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.24320256292463308,0.9166942466512867,0.271551104162312,0.01847956351901712,0.004555940679048522,1.1102230246251565e-16,20736
1082,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1082,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1083,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1449852567804728e-16,0.5,1.9083087613007883e-17,1.9083087613007883e-17,1.9083087613007883e-17,1.1102230246251565e-16,20736
1083,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.28145462127842996,0.9131881757065222,0.20920648387721708,0.006871194805284395,0.14161863356253618,1.1102230246251565e-16,20736
1083,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1083,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1084,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.110214554295684e-16,0.5,1.8503575904928068e-17,1.8503575904928068e-17,1.8503575904928068e-17,1.1102230246251565e-16,20736
1084,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.18840995402236857,0.9240474694813922,0.15639370799821056,0.042442721315334914,0.015680422023334462,1.1102230246251565e-16,20736
1084,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1084,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1085,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0440358701267055e-16,0.5,1.7400597835445092e-17,1.7400597835445092e-17,1.7400597835445092e-17,1.1102230246251565e-16,20736
1085,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.22370845730122146,0.8988172842257668,0.16580210758609654,0.07834988180008254,0.014865424806933383,1.1102230246251565e-16,20736
1085,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1085,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1086,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0936211788589721e-16,0.5,1.8227019647649536e-17,1.8227019647649536e-17,1.8227019647649536e-17,1.1102230246251565e-16,20736
1086,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.22498379184781955,0.9097663889254223,0.21178343156311527,0.018171657316689998,0.03414608697063395,1.1102230246251565e-16,20736
1086,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1086,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1087,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.078408467126285e-16,0.5,1.797347445210475e-17,1.797347445210475e-17,1.797347445210475e-17,1.1102230246251565e-16,20736
1087,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20168450745557764,0.8985608587664738,0.1420413621174774,0.005628768772425484,0.07934012496967857,1.1102230246251565e-16,20736
1087,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1087,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1088,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,9.977794008771483e-17,0.5,1.6629656681285805e-17,1.6629656681285805e-17,1.6629656681285805e-17,1.1102230246251565e-16,20736
1088,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.15560273595751536,0.9130613649292585,0.11285531989201987,0.01640248696182452,0.038998122588565186,1.1102230246251565e-16,20736
1088,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1088,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1089,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.198822670907956e-16,0.5,1.9980377848465937e-17,1.9980377848465937e-17,1.9980377848465937e-17,1.1102230246251565e-16,20736
1089,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20852336909675878,0.9155086663043673,0.1486242879452144,0.07217424182560908,0.020402466040264793,1.1102230246251565e-16,20736
1089,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1089,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1090,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1223271254414202e-16,0.5,1.870545209069034e-17,1.870545209069034e-17,1.870545209069034e-17,1.1102230246251565e-16,20736
1090,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.16723013874460727,0.9102236889326919,0.14842548399600167,0.012404320331597649,0.021953988495278406,1.1102230246251565e-16,20736
1090,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1090,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1091,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.260859363964861e-16,0.5,2.1014322732747688e-17,2.1014322732747688e-17,2.1014322732747688e-17,1.1102230246251565e-16,20736
1091,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.15582198092797286,0.9080377396931502,0.13389436660215284,0.02915907916724494,0.004556034884792568,1.1102230246251565e-16,20736
1091,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1091,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1092,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.139184139882965e-16,0.5,1.8986402331382752e-17,1.8986402331382752e-17,1.8986402331382752e-17,1.1102230246251565e-16,20736
1092,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.21334612035584777,0.9205543297364296,0.1318376892639886,0.05948946866405551,0.05833371568880802,1.1102230246251565e-16,20736
1092,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1092,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1093,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1707689396948937e-16,0.5,1.9512815661581563e-17,1.9512815661581563e-17,1.9512815661581563e-17,1.1102230246251565e-16,20736
1093,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2397780367612325,0.9256452890740668,0.17442894513871468,0.056238152948495365,0.06128633246864241,1.1102230246251565e-16,20736
1093,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1093,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1094,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1524560873752557e-16,0.5,1.9207601456254265e-17,1.9207601456254265e-17,1.9207601456254265e-17,1.1102230246251565e-16,20736
1094,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.22832121465369284,0.9180598511837856,0.17951234578044115,0.07885912156860903,0.013260388194318682,1.1102230246251565e-16,20736
1094,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1094,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1095,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0377508856580787e-16,0.5,1.7295848094301312e-17,1.7295848094301312e-17,1.7295848094301312e-17,1.1102230246251565e-16,20736
1095,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.16698231586476656,0.9026449350166211,0.13267854823405043,0.024727471651341742,0.023533406159503233,1.1102230246251565e-16,20736
1095,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1095,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1096,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.193578478173268e-16,0.5,1.9892974636221134e-17,1.9892974636221134e-17,1.9892974636221134e-17,1.1102230246251565e-16,20736
1096,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.20803428880877506,0.9076522342978849,0.20005087172732855,0.022425828232603383,0.015946232219594854,1.1102230246251565e-16,20736
1096,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1096,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1097,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0175745608544812e-16,0.5,1.6959576014241352e-17,1.6959576014241352e-17,1.6959576014241352e-17,1.1102230246251565e-16,20736
1097,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.12801940331561593,0.9132939695658565,0.07714436960934787,0.03685836298998567,0.020082073278394688,1.1102230246251565e-16,20736
1097,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1097,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1098,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.2803771206519683e-16,0.5,2.133961867753281e-17,2.133961867753281e-17,2.133961867753281e-17,1.1102230246251565e-16,20736
1098,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.32244290371453765,0.9141243583712338,0.23308723240721796,0.13807374795754612,0.06386200749163733,1.1102230246251565e-16,20736
1098,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1098,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1099,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.245883821457405e-16,0.5,2.0764730357623422e-17,2.0764730357623422e-17,2.0764730357623422e-17,1.1102230246251565e-16,20736
1099,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.22265457326422264,0.9199726630668652,0.15549350005480114,0.07129362663619504,0.03672007829771715,1.1102230246251565e-16,20736
1099,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1099,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1100,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.157843216919793e-16,0.5,1.929738694866322e-17,1.929738694866322e-17,1.929738694866322e-17,1.1102230246251565e-16,20736
1100,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.26469285355169714,0.9129693727784091,0.17024312962674798,0.1405534473127127,0.01785039685002954,1.1102230246251565e-16,20736
1100,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1100,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1101,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.2468322336605338e-16,0.5,2.0780537227675568e-17,2.0780537227675568e-17,2.0780537227675568e-17,1.1102230246251565e-16,20736
1101,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2565651252021535,0.9202714732762365,0.23001310137482164,0.039258670465662227,0.04832103119460433,1.1102230246251565e-16,20736
1101,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1101,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1102,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1622139069276252e-16,0.5,1.937023178212709e-17,1.937023178212709e-17,1.937023178212709e-17,1.1102230246251565e-16,20736
1102,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.27476761440182745,0.9186523739763061,0.2673501034442645,0.06540621894714659,0.015292008425823607,1.1102230246251565e-16,20736
1102,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1102,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1103,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.132821863657901e-16,0.5,1.8880364394298355e-17,1.8880364394298355e-17,1.8880364394298355e-17,1.1102230246251565e-16,20736
1103,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.25645062467592733,0.9266990226430154,0.20332248246059395,0.11046357466808125,0.005832990550294115,1.1102230246251565e-16,20736
1103,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1103,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1104,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.138890854724978e-16,0.5,1.8981514245416304e-17,1.8981514245416304e-17,1.8981514245416304e-17,1.1102230246251565e-16,20736
1104,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.18856796661113712,0.9072174901258513,0.15813906978963596,0.011692871450620793,0.04099552224134349,1.1102230246251565e-16,20736
1104,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1104,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1105,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0029632425143445e-16,0.5,1.671605404190574e-17,1.671605404190574e-17,1.671605404190574e-17,1.1102230246251565e-16,20736
1105,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.2853084570944753,0.9071134735948628,0.1757535247202647,0.10864028760082581,0.0777304469205949,1.1102230246251565e-16,20736
1105,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1105,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1106,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.0456282920675436e-16,0.5,1.7427138201125726e-17,1.7427138201125726e-17,1.7427138201125726e-17,1.1102230246251565e-16,20736
1106,OOD_WEAK_CONFOUNDER,0.2,OBS_ASSOC,1,0.19376360981373897,0.9032607657677534,0.11162763856331961,0.06460942464762857,0.04084451324561463,1.1102230246251565e-16,20736
1106,OOD_WEAK_CONFOUNDER,0.2,RECENCY,0,0.9,0.25,0.5,0.75,1.0,1.1102230246251565e-16,20736
1106,OOD_WEAK_CONFOUNDER,0.2,EQUAL,0,0.75,1.0,1.0,1.0,1.0,1.1102230246251565e-16,20736
1107,OOD_WEAK_CONFOUNDER,0.2,EXACT_CF_SHAPLEY,1,1.1284511736500688e-16,0.5,1.8807519560834485e-17,1.8807519560834485e-17,1.8807519560834485e-17,1.1102230246251565e-16,20736
