family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,64,2048,0.23104778673156404,0.23104778673156404,0.35535653409804424,0.8461538461538461,0.9892578125,0.08668263753255208,0.18229166666666666,65.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,128,2048,0.1644743380343856,0.1644743380343856,0.28526560058379385,0.7272727272727273,0.99853515625,0.03959225070091986,0.07207661290322581,129.0,1.1094437543136823e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,256,2048,0.11651183056143863,0.11651183056143863,0.2218339715459323,0.5333333333333333,1.0,0.018613429296584355,0.029699900793650792,257.0,1.1094437543136823e-16
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,8,3072,0.6363961030678927,6.559755145216299e-17,0.9,0.9000000000000001,0.0,0.0,0.0,9.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,16,3072,0.6363961030678927,6.446071103970916e-17,0.9,0.9000000000000001,0.0,7.851675333172443e-34,1.232595164407831e-32,17.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,32,3072,0.6363961030678927,6.442212357136828e-17,0.9,0.9000000000000001,0.0,4.262969446402053e-34,4.108650548026103e-33,33.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,64,3072,0.6363961030678927,6.440129369309469e-17,0.9,0.9000000000000001,0.0,2.0327767832848347e-34,1.7608502348683298e-33,65.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,128,3072,0.6363961030678927,6.421875211962757e-17,0.9,0.9000000000000001,0.0,9.698272469927516e-35,8.217301096052206e-34,129.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,256,3072,0.6363961030678927,6.427043983575554e-17,0.9,0.9000000000000001,0.0,4.944957141493798e-35,3.976113433573648e-34,257.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,8,3072,0.6858572052818214,0.24056671355446305,0.6913442608652313,1.0,0.25,0.4034830729166667,0.8100000000000003,9.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,16,3072,0.6571042738365541,0.17595677504238438,0.8380674984732662,1.0,0.061197916666666664,0.20307264539930556,0.2700000000000001,17.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,32,3072,0.6486656210125938,0.12494154798896427,0.8862704681767247,1.0,0.0035807291666666665,0.10167323521205357,0.11571428571428576,33.0,0.9
