cohort,family,seed,upstream_state,reference_beta,unrestricted_state,unrestricted_beta_set_kind,unrestricted_exact_equivalent_count,unrestricted_finite_grid_beta_min,unrestricted_finite_grid_beta_max,unrestricted_finite_grid_beta_diameter,unrestricted_frontier_size,unrestricted_frontier_max_path_error,constrained_state,direct_interval_exists,direct_interval_lower,direct_interval_upper,direct_interval_width,material_countermodel_within_bound,causal_authority_granted_unrestricted,causal_authority_granted_constrained
PRIMARY,R1_COORDINATED_EXCLUSION,91036,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.308517905984736,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1664611034234322,1.450229238610266,0.28376813518683375,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91037,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2672503293204886,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1235997373870794,1.4094061676628646,0.28580643027578523,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91038,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2893844382778268,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1434232820109884,1.435323084975131,0.29189980296414264,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91039,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.305546682903636,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.157881055274974,1.4529508050316802,0.2950697497567061,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91040,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.322002099474705,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.179232037199506,1.4648081329809528,0.2855760957814468,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91041,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2849081198814438,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1383788354382063,1.4307378418518135,0.29235900641360724,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91042,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3159907335891106,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1719213424929553,1.4600465389930506,0.28812519650009527,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91043,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2803256082678462,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.134763324867203,1.4256288695656882,0.29086554469848513,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91044,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3129877775175895,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.168345552972437,1.4575166336947172,0.28917108072228026,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91045,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3053109670434164,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,8.881784197001252e-16,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1653033287190593,1.4449688141486503,0.279665485429591,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91046,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3232844332848606,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1744113571910466,1.4721595240420855,0.2977481668510389,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91047,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2979414254338868,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1523749417416134,1.443554898339746,0.29117995659813256,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91048,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3239744861752396,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1749750422387506,1.4729573585346365,0.2979823162958859,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91049,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3087482895700564,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.3322676295501878e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.165784038769477,1.4523198325386222,0.2865357937691453,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91050,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2953996684202216,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1511828808037026,1.4383394386405908,0.2871565578368882,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91051,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3235432109736651,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.182050692849111,1.4651810949837123,0.2831304021346013,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91052,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2840597109680942,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1427033213917919,1.425580558171437,0.28287723677964505,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91053,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3062401273769806,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.162758273597252,1.44868600649338,0.28592773289612805,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91054,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2697536164963366,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1231897210467363,1.416498181185287,0.2933084601385507,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91055,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2779396327024375,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1286267861656951,1.427273762241056,0.29864697607536095,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91056,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2762924485066338,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1304446998848676,1.4218953448646598,0.29145064497979223,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91057,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.313428838797871,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1694717986149454,1.4576253700846065,0.28815357146966103,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91058,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2637443326267184,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1196801797064635,1.407857896053253,0.28817771634678957,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91059,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2807357050281258,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,2,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1330150761731546,1.4284556112115816,0.29544053503842704,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91060,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2921140259578097,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1461083062228146,1.4373639668445173,0.2912556606217027,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91061,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.317615384622438,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1774604661905914,1.457243069644003,0.27978260345341166,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91062,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.3145884930090919,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1707056856028746,1.458505631499862,0.2877999458969873,False,False,False
PRIMARY,R1_COORDINATED_EXCLUSION,91063,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,1.2978751021284525,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,1,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,1.1515462155963019,1.4441291919057173,0.29258297630941543,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91000,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7890071935104872,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,20,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6771530769398192,0.9004755998895292,0.22332252294971,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91001,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8566970158310794,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7138914615372596,0.9975893616239797,0.28369790008672013,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91002,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.735409415758005,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,22,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6237088527421816,0.8411032260088211,0.21739437326663957,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91003,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8647517123244902,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7221777945548268,1.0055389053288546,0.2833611107740278,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91004,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7127047053534079,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5737337783649334,0.8518711537604781,0.2781373753955446,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91005,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.882009172675897,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7392817742556945,1.0254179344401846,0.28613616018449006,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91006,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8852115917816058,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.774977922071402,0.9883049817164046,0.21332705964500254,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91007,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.768923349642174,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6213642157508871,0.9160979056472661,0.29473368989637905,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91008,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7869275956595037,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,21,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6457018058910496,0.9275698875852146,0.281868081694165,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91009,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7858044997899795,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6375997456644387,0.9339169357652263,0.2963171901007876,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91010,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.751623526564746,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6086388610464386,0.8947217247090511,0.2860828636626125,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91011,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.804604175722126,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6646844189559727,0.9450239480526498,0.28033952909667703,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91012,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7761423383999155,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6326735461129629,0.9199100489211274,0.2872365028081645,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91013,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7714839618630929,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,22,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6365078610128316,0.9065768901828333,0.27006902917000164,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91014,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8915692897850507,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.7471535547446113,1.0361401992672132,0.2889866445226019,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91015,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8443725087766386,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6995707411660713,0.9895190559829201,0.2899483148168488,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91016,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8116277867545498,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,20,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.68122131491126,0.9405170844558078,0.2592957695445478,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91017,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8077639671291136,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6790537419075375,0.9356323265522706,0.25657858464473304,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91018,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.6723352717736428,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,24,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5317011534887298,0.8125074503923813,0.28080629690365144,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91019,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7110054756668999,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,22,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.5664701318920803,0.85611630492386,0.28964617303177975,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91020,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8044933323760641,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,20,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6587513095128454,0.9500876212510367,0.2913363117381913,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91021,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8137543914925458,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6788657937768111,0.9485971166099492,0.26973132283313805,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91022,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7754527416522979,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6564683097699502,0.8959648378168327,0.23949652804688248,False,False,False
PRIMARY,R2_ALEATORIC_HIGH,91023,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.787514158079785,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,ALL_REAL_BETA_UNDER_UNRESTRICTED_REPARAMETERIZATION,69,-0.5,2.0,2.5,19,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,True,0.6797326701652606,0.8929778608381655,0.21324519067290493,False,False,False
