seed,context,mode,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,structural_evaluations,max_efficiency_error
12003,OOD_WEAK_CONFOUNDER,NORMAL,EXACT_CF_SHAPLEY,True,8.261620554339544e-17,1.0,2.7538735181131813e-17,2.7538735181131813e-17,2.7538735181131813e-17,10368,2.220446049250313e-16
12003,OOD_WEAK_CONFOUNDER,NORMAL,OBS_ASSOC,True,0.4899637415623204,0.9562254830184552,0.3921083272486359,0.017289624828805077,0.5091952022055432,0,
12003,OOD_WEAK_CONFOUNDER,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12003,OOD_WEAK_CONFOUNDER,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12003,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_4,True,0.537864077669903,0.9296875,0.39453125,0.34375,0.34375,2560,
12003,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_16,True,0.3524590163934426,1.0029296875,0.158203125,0.2099609375,0.177734375,10240,
12003,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_64,True,0.21460843373493976,1.0185546875,0.093994140625,0.0869140625,0.097412109375,40960,
12003,OOD_WEAK_CONFOUNDER,NORMAL,TD_ELIGIBILITY_PROXY,False,0.6111270320422942,0.5421062603265608,0.27786905743281526,0.015240316570015872,0.5588289637654824,0,
12003,OOD_WEAK_CONFOUNDER,NORMAL,RANDOM,False,0.7501079491596964,0.31858958265622495,0.33769179694076457,0.22683876255161428,0.3917886898246997,0,
12003,OOD_SIGN_INVERSION,NORMAL,EXACT_CF_SHAPLEY,True,2.8861461831564123e-16,1.0,9.620487277188043e-17,9.620487277188043e-17,9.620487277188043e-17,10368,2.220446049250313e-16
12003,OOD_SIGN_INVERSION,NORMAL,OBS_ASSOC,False,0.6426288061638336,0.5094037118385476,0.6393498260117606,0.013799124960382568,0.26286639900680686,0,
12003,OOD_SIGN_INVERSION,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12003,OOD_SIGN_INVERSION,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12003,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_4,True,0.5066921606118547,1.0078125,0.37109375,0.3671875,0.296875,2560,
12003,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_16,True,0.34305210918114143,1.0341796875,0.1865234375,0.18359375,0.169921875,10240,
12003,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_64,True,0.23367952522255192,1.0087890625,0.10693359375,0.105224609375,0.095458984375,40960,
12003,OOD_SIGN_INVERSION,NORMAL,TD_ELIGIBILITY_PROXY,False,0.7229214690393512,0.44511104511350635,0.6936058911004026,0.018839867298594326,0.44888684107546983,0,
12003,OOD_SIGN_INVERSION,NORMAL,RANDOM,True,0.649215720704319,0.8878991845146832,0.34927898050464123,0.7197836664103547,0.5742211118237749,0,
12004,TRAIN_CONFOUNDED,NORMAL,EXACT_CF_SHAPLEY,True,3.2005648131772086e-16,1.0,1.0668549377257364e-16,1.0668549377257364e-16,1.0668549377257364e-16,10368,2.220446049250313e-16
12004,TRAIN_CONFOUNDED,NORMAL,OBS_ASSOC,False,0.6960980723749243,0.3903773517980477,0.6915516484123063,0.01332136633406783,0.18930006342078953,0,
12004,TRAIN_CONFOUNDED,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12004,TRAIN_CONFOUNDED,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12004,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_4,True,0.5183673469387755,0.921875,0.3515625,0.3125,0.328125,2560,
12004,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_16,True,0.37670017740981665,1.029296875,0.1923828125,0.2216796875,0.2080078125,10240,
12004,TRAIN_CONFOUNDED,NORMAL,MC_CF_SHAPLEY_64,True,0.22724724350588674,1.009521484375,0.098388671875,0.1015625,0.096923828125,40960,
12004,TRAIN_CONFOUNDED,NORMAL,TD_ELIGIBILITY_PROXY,False,0.7636493557639568,0.42929843051135985,0.9562460888027826,0.02302522249008267,0.4077926882580336,0,
12004,TRAIN_CONFOUNDED,NORMAL,RANDOM,False,0.7922116954411681,0.42083772464246627,0.31199067876336106,0.7145868041458576,0.5779043865225459,0,
12004,OOD_WEAK_CONFOUNDER,NORMAL,EXACT_CF_SHAPLEY,True,8.207410445715269e-17,1.0,2.7358034819050893e-17,2.7358034819050893e-17,2.7358034819050893e-17,10368,2.220446049250313e-16
12004,OOD_WEAK_CONFOUNDER,NORMAL,OBS_ASSOC,True,0.3866342279287442,0.9581423084232695,0.09145164481191115,0.004529163637996901,0.5079828108634623,0,
12004,OOD_WEAK_CONFOUNDER,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12004,OOD_WEAK_CONFOUNDER,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12004,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_4,True,0.5201465201465202,1.0234375,0.328125,0.35546875,0.42578125,2560,
12004,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_16,True,0.35403726708074534,1.015625,0.1865234375,0.18359375,0.1865234375,10240,
12004,OOD_WEAK_CONFOUNDER,NORMAL,MC_CF_SHAPLEY_64,True,0.21856683683115902,1.009033203125,0.096435546875,0.089111328125,0.0966796875,40960,
12004,OOD_WEAK_CONFOUNDER,NORMAL,TD_ELIGIBILITY_PROXY,False,0.5361216349702513,0.5048671325572517,0.059902838856569725,0.003684936820730239,0.5199061161578542,0,
12004,OOD_WEAK_CONFOUNDER,NORMAL,RANDOM,False,0.919154808529645,0.08591554283518033,0.33518548897989064,0.2673526507172691,0.37426311326725503,0,
12004,OOD_SIGN_INVERSION,NORMAL,EXACT_CF_SHAPLEY,True,3.0547396209779082e-16,0.9999999999999999,1.0182465403259695e-16,1.0182465403259695e-16,1.0182465403259695e-16,10368,2.220446049250313e-16
12004,OOD_SIGN_INVERSION,NORMAL,OBS_ASSOC,False,0.6651671979699509,0.5898399173163527,0.741005063038793,0.05067876940427333,0.3800716308013494,0,
12004,OOD_SIGN_INVERSION,NORMAL,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
12004,OOD_SIGN_INVERSION,NORMAL,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
12004,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_4,True,0.5506445672191529,0.953125,0.40625,0.3984375,0.36328125,2560,
12004,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_16,True,0.36786600496277916,0.9951171875,0.205078125,0.1845703125,0.189453125,10240,
12004,OOD_SIGN_INVERSION,NORMAL,MC_CF_SHAPLEY_64,True,0.23112041088073046,0.98681640625,0.099365234375,0.08642578125,0.11083984375,40960,
12004,OOD_SIGN_INVERSION,NORMAL,TD_ELIGIBILITY_PROXY,False,0.7487050591491443,0.5526783029697595,0.8730312603312588,0.07419665766684007,0.6994150271975621,0,
12004,OOD_SIGN_INVERSION,NORMAL,RANDOM,False,0.7600945037832334,0.5559937056782065,0.7693273946076069,0.8181136711513376,0.1741182419204017,0,
