cohort,family,seed,upstream_state,reference_beta,unrestricted_state,unrestricted_exact_equivalent_count,unrestricted_constrained_survivor_count,unrestricted_frontier_size,unrestricted_frontier_max_path_error,constrained_state,constrained_survivor_count,near_true_beta_countermodel,near_true_beta_path_error,causal_authority_granted_unrestricted,causal_authority_granted_constrained
PRIMARY,C2_ALEATORIC_HIGH,71013,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8529419154309285,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,10,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71014,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.862113843329929,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71015,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7923649720880914,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71016,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8836546520684555,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71017,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8333539639716953,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71018,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8058969863866621,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71019,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.827534098998803,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71020,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7432977653910267,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71021,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7932159598937858,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71022,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7880791460483442,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,14,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71023,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7704892922945497,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71024,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8923515535325588,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71025,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8842992695994363,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,10,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71026,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8242772465053768,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71027,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7306892444276927,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,18,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71028,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8155459023269511,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71029,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8324901582465022,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,16,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71030,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8018643689977666,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71031,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.9314563450661076,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,6,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71032,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8317794927314173,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71033,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8051919467341777,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71034,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8051607066242522,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,16,2.220446049250313e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71035,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.754702280743479,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71036,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.778481523581633,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71037,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7943121967388007,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71038,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8618998748524258,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,10,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71039,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8249348148786552,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71040,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8118814759087549,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71041,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7957433192980118,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71042,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7825399564602337,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,12,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71043,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8025525805779945,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71044,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8054861526800507,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71045,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8052345560179358,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71046,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7236470023055576,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,18,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71047,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8070091763751324,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,15,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71048,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.83825952626585,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,13,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71049,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8025362484924603,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71050,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7654035866291687,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71051,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8131702144534857,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,13,3.552713678800501e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71052,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7585227178050016,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,16,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71053,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7801119771197805,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,2.6645352591003757e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71054,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7423195696427142,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71055,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7812285594846129,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71056,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7851382275914051,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,15,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71057,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.816909594139694,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71058,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8905295730930849,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,9,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71059,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8587135972786378,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,10,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71060,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.798694993935356,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,11,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71061,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7460032971463157,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,17,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71062,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.8152732649987688,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,62,62,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C2_ALEATORIC_HIGH,71063,CAUSAL_CANDIDATE_UNDER_ASSUMPTIONS,0.7634858892512636,OBSERVATIONALLY_EQUIVALENT_COUNTERMODEL_SURVIVES,61,61,14,1.7763568394002505e-15,ASSUMPTION_CONDITIONAL_IDENTIFICATION_COUNTERMODELS_OUTSIDE_BOUNDS,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71000,IDENTIFYING_ASSUMPTION_VIOLATED,1.2177162352026942,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71001,IDENTIFYING_ASSUMPTION_VIOLATED,1.1998279849184856,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71002,IDENTIFYING_ASSUMPTION_VIOLATED,1.1856190670474624,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71003,IDENTIFYING_ASSUMPTION_VIOLATED,1.1777246074772099,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71004,IDENTIFYING_ASSUMPTION_VIOLATED,1.1792733675234899,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71005,IDENTIFYING_ASSUMPTION_VIOLATED,1.202164059519573,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71006,IDENTIFYING_ASSUMPTION_VIOLATED,1.1944131563390874,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71007,IDENTIFYING_ASSUMPTION_VIOLATED,1.1815705989410532,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71008,IDENTIFYING_ASSUMPTION_VIOLATED,1.1847737249431256,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71009,IDENTIFYING_ASSUMPTION_VIOLATED,1.1952778376582582,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71010,IDENTIFYING_ASSUMPTION_VIOLATED,1.1872481150435081,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71011,IDENTIFYING_ASSUMPTION_VIOLATED,1.184503450989606,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71012,IDENTIFYING_ASSUMPTION_VIOLATED,1.1848953704698373,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71013,IDENTIFYING_ASSUMPTION_VIOLATED,1.1990614350825295,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71014,IDENTIFYING_ASSUMPTION_VIOLATED,1.1978350286200388,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71015,IDENTIFYING_ASSUMPTION_VIOLATED,1.1971489970934213,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71016,IDENTIFYING_ASSUMPTION_VIOLATED,1.2068211405628009,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71017,IDENTIFYING_ASSUMPTION_VIOLATED,1.1883732004342338,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71018,IDENTIFYING_ASSUMPTION_VIOLATED,1.1895733311214922,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71019,IDENTIFYING_ASSUMPTION_VIOLATED,1.1997186159516915,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71020,IDENTIFYING_ASSUMPTION_VIOLATED,1.1829206737813767,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71021,IDENTIFYING_ASSUMPTION_VIOLATED,1.1883385518240237,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71022,IDENTIFYING_ASSUMPTION_VIOLATED,1.1956753322584275,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71023,IDENTIFYING_ASSUMPTION_VIOLATED,1.184765354955334,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71024,IDENTIFYING_ASSUMPTION_VIOLATED,1.2013169128338927,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71025,IDENTIFYING_ASSUMPTION_VIOLATED,1.1932446964393064,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71026,IDENTIFYING_ASSUMPTION_VIOLATED,1.1906885580813549,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71027,IDENTIFYING_ASSUMPTION_VIOLATED,1.202900159460543,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71028,IDENTIFYING_ASSUMPTION_VIOLATED,1.1852647952171953,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71029,IDENTIFYING_ASSUMPTION_VIOLATED,1.2033126384696757,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71030,IDENTIFYING_ASSUMPTION_VIOLATED,1.2163686392483009,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71031,IDENTIFYING_ASSUMPTION_VIOLATED,1.211374617520076,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71032,IDENTIFYING_ASSUMPTION_VIOLATED,1.1928235368616917,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
PRIMARY,C3_UPSTREAM_INVALID,71033,IDENTIFYING_ASSUMPTION_VIOLATED,1.1988021688378758,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,0,0,,UPSTREAM_CANDIDATE_NOT_ELIGIBLE,0,,,False,False
