cohort,family,case,pass,state,selected_action,certificate_valid_before,digest_deterministic,mutated_world_certificate_accepted,stale_certificate_accepted,dropped_world_certificate_accepted,no_causal_truth_field,information_state,necessary_information_cost
PRIMARY,P2,38,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,39,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,40,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,41,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,42,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,43,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,44,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,45,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,46,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,47,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,48,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,49,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,50,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,51,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,52,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,53,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,54,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,55,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,56,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,57,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,58,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,59,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,60,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,61,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,62,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,63,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,64,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,65,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,66,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,67,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,68,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,69,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,70,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,71,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,72,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,73,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,74,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,75,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,76,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,77,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,78,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,79,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,80,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,81,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,82,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,83,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,84,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,85,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,86,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,87,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,88,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,89,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,90,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,91,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,92,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,93,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,94,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,95,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,96,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,97,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,98,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,99,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,100,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,101,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,102,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,103,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,104,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,105,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,106,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,107,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,108,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,109,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,110,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,111,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,112,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,113,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,114,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,115,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,116,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,117,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,118,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,119,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,120,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,121,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,122,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,123,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,124,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,125,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,126,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P2,127,1,ABSTAIN_WORLD_DISAGREEMENT,,1,1,0,,,1,,
PRIMARY,P3,0,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,1,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,2,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,3,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,4,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,5,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,6,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,7,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,8,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,9,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,10,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,11,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,12,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,13,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,14,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,15,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,16,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,17,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,18,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,19,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,20,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,21,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,22,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,23,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,24,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,25,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,26,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,27,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,28,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,29,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,30,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,31,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,32,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,33,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,34,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,35,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,36,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,37,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,38,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,39,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,40,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,41,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,42,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,43,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,44,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,45,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,46,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,47,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,48,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,49,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,50,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,51,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,52,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,53,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,54,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,55,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,56,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,57,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,58,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,59,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,60,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,61,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,62,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,63,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,64,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,65,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,66,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,67,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,68,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,69,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,70,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,71,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,72,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,73,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,74,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,75,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,76,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,77,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,78,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,79,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,80,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,81,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,82,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,83,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,84,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,85,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,86,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,87,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,88,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,89,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,90,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,91,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,92,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,93,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,94,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,95,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,96,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,97,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,98,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,99,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,100,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,101,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,102,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,103,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,104,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,105,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,106,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,107,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,108,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,109,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,110,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,111,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,112,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,113,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,114,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,115,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,116,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,117,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,118,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,119,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,120,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,121,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,122,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,123,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,124,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,125,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,126,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P3,127,1,ROBUST_ACTION,A,1,1,0,,,1,,
PRIMARY,P4,0,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,1,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,2,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,3,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,4,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,5,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,6,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,7,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,8,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,9,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,10,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,11,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,12,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,13,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,14,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,15,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,16,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,17,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,18,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,19,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,20,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,21,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,22,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,23,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,24,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,25,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,26,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,27,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,28,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,29,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,30,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,31,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,32,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,33,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,34,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,35,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,36,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,37,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,38,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,39,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,40,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,41,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,42,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,43,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,44,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,45,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,46,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,47,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,48,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,49,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,50,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,51,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,52,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,53,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,54,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,55,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,56,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,57,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,58,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,59,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,60,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,61,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,62,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,63,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,64,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,65,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,66,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,67,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,68,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,69,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,70,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,71,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,72,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,73,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,74,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,75,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,76,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,77,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,78,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,79,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,80,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,81,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,82,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,83,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,84,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
PRIMARY,P4,85,1,ASSUMPTION_CONDITIONAL_PLAN,A,1,1,0,,,1,,
