seed,context,mode,method,top1_A,false_credit_mass,score_A,score_C,score_D,score_B,structural_evaluations,max_efficiency_error
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,TD_ELIGIBILITY_PROXY,True,0.679714677142083,0.012026286142395062,0.01131915845786858,0.010535903812018368,0.003667316119342778,0,
34002,OOD_WEAK_CONFOUNDER,PURE_NOISE,RANDOM,True,0.6578848594097153,0.8279970195165911,0.7432215984996512,0.5553495479353816,0.2936609361219261,0,
34002,OOD_SIGN_INVERSION,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,7.060866648311848e-18,7.060866648311848e-18,7.060866648311848e-18,7.060866648311848e-18,10368,0.0
34002,OOD_SIGN_INVERSION,PURE_NOISE,OBS_ASSOC,False,0.6652637564629642,0.17179524173076843,0.0494759549702764,0.23794565541033855,0.0540088443816846,0,
34002,OOD_SIGN_INVERSION,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34002,OOD_SIGN_INVERSION,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34002,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34002,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34002,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34002,OOD_SIGN_INVERSION,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.7574739713299917,0.018474047426251975,0.006611276215134503,0.03974467125126855,0.01134346792105635,0,
34002,OOD_SIGN_INVERSION,PURE_NOISE,RANDOM,False,0.7425986692607024,0.7936900460619448,0.5147614202324066,0.9563570985970039,0.8186644062169941,0,
34003,TRAIN_CONFOUNDED,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,7.509794110356627e-18,7.509794110356627e-18,7.509794110356627e-18,7.509794110356627e-18,10368,0.0
34003,TRAIN_CONFOUNDED,PURE_NOISE,OBS_ASSOC,False,0.9161417706627406,0.03222960977325857,0.08202850919908591,0.19775914903219832,0.07231722162125369,0,
34003,TRAIN_CONFOUNDED,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34003,TRAIN_CONFOUNDED,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34003,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34003,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34003,TRAIN_CONFOUNDED,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34003,TRAIN_CONFOUNDED,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.944774299423941,0.0034729188417669163,0.011069073988935777,0.03316138940949855,0.015182535105181602,0,
34003,TRAIN_CONFOUNDED,PURE_NOISE,RANDOM,False,0.9769382651470485,0.04592921636824865,0.9713323652193049,0.5289797124547423,0.44533551755090195,0,
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,6.4696442685732464e-18,6.4696442685732464e-18,6.4696442685732464e-18,6.4696442685732464e-18,10368,0.0
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,OBS_ASSOC,True,0.6759164507126216,0.12324526461630099,0.11403241748830006,0.08952412844686446,0.053486744320581744,0,
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.7572416382371021,0.011726559103273753,0.013509332904001858,0.01330132757930023,0.009768260060411886,0,
34003,OOD_WEAK_CONFOUNDER,PURE_NOISE,RANDOM,True,0.6712263880993048,0.9125534946997831,0.612162913987378,0.7155503289175159,0.5353620284150743,0,
34003,OOD_SIGN_INVERSION,PURE_NOISE,EXACT_CF_SHAPLEY,False,0.0,6.202610514506428e-18,6.202610514506428e-18,6.202610514506428e-18,6.202610514506428e-18,10368,0.0
34003,OOD_SIGN_INVERSION,PURE_NOISE,OBS_ASSOC,True,0.6560153178489839,0.11044361719557604,0.07791592385893367,0.028955817262548905,0.10375596528068544,0,
34003,OOD_SIGN_INVERSION,PURE_NOISE,RECENCY,False,0.9,0.25,0.5,0.75,1.0,0,
34003,OOD_SIGN_INVERSION,PURE_NOISE,UNIFORM,False,0.75,1.0,1.0,1.0,1.0,0,
34003,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_4,False,0.0,0.0,0.0,0.0,0.0,2560,
34003,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_16,False,0.0,0.0,0.0,0.0,0.0,10240,
34003,OOD_SIGN_INVERSION,PURE_NOISE,MC_CF_SHAPLEY_64,False,0.0,0.0,0.0,0.0,0.0,40960,
34003,OOD_SIGN_INVERSION,PURE_NOISE,TD_ELIGIBILITY_PROXY,False,0.7575824711570651,0.010257839456212144,0.009009237458904834,0.004209863362721728,0.018837819323800176,0,
