family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,8,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,9.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,16,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,17.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,32,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,33.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,64,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,65.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,128,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,129.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,ANTITHETIC_CRN_MC,256,2048,4.6899105666216413e-17,4.6899105666216413e-17,0.0,0.0,1.0,0.0,0.0,257.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,8,2048,0.255615234375,0.255615234375,0.0,0.0,1.0,0.48876953125,1.0,9.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,16,2048,0.196044921875,0.196044921875,0.0,0.0,1.0,0.2470703125,0.3333333333333333,17.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,32,2048,0.1358642578125,0.1358642578125,0.0,0.0,1.0,0.12494768415178571,0.14285714285714285,33.0,1.1056829280278732e-16
E2_CONTEXT_SIGN_FLIP,CRN_CHAIN_MC,64,2048,0.10000610351562501,0.10000610351562501,0.0,0.0,1.0,0.06240386962890625,0.06666666666666667,65.0,1.1056829280278732e-16
