seed,split,model,horizon,mse
2056,ID,STATELESS,8,514.639975254634
2056,ID,DYNAMIC_HISTORY,1,0.0198705935366286
2056,ID,DYNAMIC_HISTORY,2,0.051886934370310514
2056,ID,DYNAMIC_HISTORY,4,0.18918790852657255
2056,ID,DYNAMIC_HISTORY,8,0.8797664245793876
2056,ID,LEAKAGE_ORACLE,1,2.3809635309136103e-12
2056,OOD,STATELESS,1,7.956984600038681
2056,OOD,STATELESS,2,25.303739107659265
2056,OOD,STATELESS,4,67.47895617218896
2056,OOD,STATELESS,8,197.79324435674098
2056,OOD,DYNAMIC_HISTORY,1,0.4077243024674608
2056,OOD,DYNAMIC_HISTORY,2,2.9863522109365745
2056,OOD,DYNAMIC_HISTORY,4,24.240237653659772
2056,OOD,DYNAMIC_HISTORY,8,196.5068789440062
2056,OOD,LEAKAGE_ORACLE,1,5.6539708879943936e-12
2057,ID,STATELESS,1,19.71841075280905
2057,ID,STATELESS,2,72.81420936202456
2057,ID,STATELESS,4,262.52209489316544
2057,ID,STATELESS,8,935.4240230503358
2057,ID,DYNAMIC_HISTORY,1,0.018212439857224694
2057,ID,DYNAMIC_HISTORY,2,0.05058435346858954
2057,ID,DYNAMIC_HISTORY,4,0.18790083884825276
2057,ID,DYNAMIC_HISTORY,8,0.745980059363557
2057,ID,LEAKAGE_ORACLE,1,2.435913695693899e-12
2057,OOD,STATELESS,1,7.873029964862424
2057,OOD,STATELESS,2,24.31159079156531
2057,OOD,STATELESS,4,66.81040379728982
2057,OOD,STATELESS,8,176.08671623829494
2057,OOD,DYNAMIC_HISTORY,1,0.35517105840143604
2057,OOD,DYNAMIC_HISTORY,2,2.65389864342741
2057,OOD,DYNAMIC_HISTORY,4,21.083561147796853
2057,OOD,DYNAMIC_HISTORY,8,154.91263840088945
2057,OOD,LEAKAGE_ORACLE,1,5.44207246440135e-12
2058,ID,STATELESS,1,12.364224878685194
2058,ID,STATELESS,2,45.38957631123173
2058,ID,STATELESS,4,163.1315101988174
2058,ID,STATELESS,8,540.680423516621
2058,ID,DYNAMIC_HISTORY,1,0.020317085577666025
2058,ID,DYNAMIC_HISTORY,2,0.0533971983504972
2058,ID,DYNAMIC_HISTORY,4,0.19324325766373573
2058,ID,DYNAMIC_HISTORY,8,0.8430558573182004
2058,ID,LEAKAGE_ORACLE,1,2.16846816328419e-12
2058,OOD,STATELESS,1,6.707446521216915
2058,OOD,STATELESS,2,20.272306227655864
2058,OOD,STATELESS,4,52.55190805403411
2058,OOD,STATELESS,8,125.5986477302544
2058,OOD,DYNAMIC_HISTORY,1,0.30438101591195565
2058,OOD,DYNAMIC_HISTORY,2,2.225841719037717
2058,OOD,DYNAMIC_HISTORY,4,17.28166166377381
2058,OOD,DYNAMIC_HISTORY,8,118.5806225193988
2058,OOD,LEAKAGE_ORACLE,1,5.2981975917062974e-12
2059,ID,STATELESS,1,13.539832874958975
2059,ID,STATELESS,2,51.43214459208412
2059,ID,STATELESS,4,186.84919584037138
2059,ID,STATELESS,8,617.3210425753199
2059,ID,DYNAMIC_HISTORY,1,0.020701755300762938
2059,ID,DYNAMIC_HISTORY,2,0.052187657000589915
2059,ID,DYNAMIC_HISTORY,4,0.18705069464528692
2059,ID,DYNAMIC_HISTORY,8,0.6183211186304546
2059,ID,LEAKAGE_ORACLE,1,2.6148307579437584e-12
2059,OOD,STATELESS,1,7.347843786659471
2059,OOD,STATELESS,2,24.923285466018715
2059,OOD,STATELESS,4,80.11492561659892
2059,OOD,STATELESS,8,221.00218082502005
2059,OOD,DYNAMIC_HISTORY,1,0.35367677748544996
2059,OOD,DYNAMIC_HISTORY,2,2.6238736399152356
2059,OOD,DYNAMIC_HISTORY,4,20.962631021879215
2059,OOD,DYNAMIC_HISTORY,8,153.27747353786808
2059,OOD,LEAKAGE_ORACLE,1,5.95948765426069e-12
2060,ID,STATELESS,1,17.672429810142685
2060,ID,STATELESS,2,67.16991045097961
2060,ID,STATELESS,4,248.4504215173515
2060,ID,STATELESS,8,823.0104968602419
2060,ID,DYNAMIC_HISTORY,1,0.019003660836330767
2060,ID,DYNAMIC_HISTORY,2,0.05174322895676999
2060,ID,DYNAMIC_HISTORY,4,0.19336427827294345
2060,ID,DYNAMIC_HISTORY,8,0.7466442540941305
2060,ID,LEAKAGE_ORACLE,1,2.174258523470903e-12
2060,OOD,STATELESS,1,6.034814149661705
2060,OOD,STATELESS,2,18.455389841606774
2060,OOD,STATELESS,4,49.10120566235952
2060,OOD,STATELESS,8,123.5273053102476
2060,OOD,DYNAMIC_HISTORY,1,0.27929909326954944
2060,OOD,DYNAMIC_HISTORY,2,1.9569954986442841
2060,OOD,DYNAMIC_HISTORY,4,16.124053643310575
2060,OOD,DYNAMIC_HISTORY,8,113.5231212184326
2060,OOD,LEAKAGE_ORACLE,1,4.756068173438013e-12
2061,ID,STATELESS,1,11.198051664326279
2061,ID,STATELESS,2,41.12100901594755
2061,ID,STATELESS,4,144.42456975366684
2061,ID,STATELESS,8,465.9366976595282
2061,ID,DYNAMIC_HISTORY,1,0.018301603343739467
2061,ID,DYNAMIC_HISTORY,2,0.052035982416766095
2061,ID,DYNAMIC_HISTORY,4,0.21429666164104835
2061,ID,DYNAMIC_HISTORY,8,0.7065984351348658
2061,ID,LEAKAGE_ORACLE,1,2.0089078846642505e-12
2061,OOD,STATELESS,1,8.529205339303388
2061,OOD,STATELESS,2,27.153022441374862
2061,OOD,STATELESS,4,80.92314174310764
2061,OOD,STATELESS,8,194.19079265918836
2061,OOD,DYNAMIC_HISTORY,1,0.44743744919826706
2061,OOD,DYNAMIC_HISTORY,2,3.386700526542114
2061,OOD,DYNAMIC_HISTORY,4,26.292557808334728
2061,OOD,DYNAMIC_HISTORY,8,165.90258635489263
2061,OOD,LEAKAGE_ORACLE,1,5.686532529684332e-12
2062,ID,STATELESS,1,13.61616013578041
2062,ID,STATELESS,2,51.267668892181604
2062,ID,STATELESS,4,186.7956566143706
2062,ID,STATELESS,8,651.1507460145546
2062,ID,DYNAMIC_HISTORY,1,0.019209761260649574
2062,ID,DYNAMIC_HISTORY,2,0.05512816427449215
2062,ID,DYNAMIC_HISTORY,4,0.21390997936013798
2062,ID,DYNAMIC_HISTORY,8,0.6982738927692845
2062,ID,LEAKAGE_ORACLE,1,2.617206164387869e-12
2062,OOD,STATELESS,1,9.208544879995559
2062,OOD,STATELESS,2,32.29722364886709
2062,OOD,STATELESS,4,110.29270379903998
2062,OOD,STATELESS,8,332.2459144901987
2062,OOD,DYNAMIC_HISTORY,1,0.4037808802792382
2062,OOD,DYNAMIC_HISTORY,2,2.9429247530298963
2062,OOD,DYNAMIC_HISTORY,4,24.054991228780445
2062,OOD,DYNAMIC_HISTORY,8,173.03635870617927
2062,OOD,LEAKAGE_ORACLE,1,5.88993358261042e-12
2063,ID,STATELESS,1,12.275428048433223
2063,ID,STATELESS,2,45.60408823394422
2063,ID,STATELESS,4,165.8942447818059
2063,ID,STATELESS,8,557.1017446456659
2063,ID,DYNAMIC_HISTORY,1,0.017589451804018188
2063,ID,DYNAMIC_HISTORY,2,0.0487874909679471
2063,ID,DYNAMIC_HISTORY,4,0.19913566321115075
2063,ID,DYNAMIC_HISTORY,8,0.8633109018927428
2063,ID,LEAKAGE_ORACLE,1,2.757900505540384e-12
2063,OOD,STATELESS,1,11.393487610894637
2063,OOD,STATELESS,2,29.45362932909254
2063,OOD,STATELESS,4,58.44590929041142
2063,OOD,STATELESS,8,112.19460544280714
2063,OOD,DYNAMIC_HISTORY,1,0.3547081881307219
2063,OOD,DYNAMIC_HISTORY,2,2.5875889774865692
2063,OOD,DYNAMIC_HISTORY,4,20.156917479776762
2063,OOD,DYNAMIC_HISTORY,8,136.32919411225117
2063,OOD,LEAKAGE_ORACLE,1,6.614933731025341e-12
