family,method,budget,n_rows,mean_rmse_true_teacher,mean_rmse_model_teacher,mean_false_credit_mass_true,max_false_credit_mass_true,topset_recovery,mean_max_estimator_variance,max_estimator_variance,mean_actual_evaluations,mean_model_teacher_false_mass_true
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,128,512,0.15978352622811745,0.15978352622811745,0.27445786410482714,0.5833333333333334,1.0,0.03996916740171371,0.0754788306451613,129.0,1.0565550170871238e-16
E2_CONTEXT_SIGN_FLIP,LEGACY_INDEPENDENT_MC,256,512,0.11655105493248392,0.11655105493248392,0.22133813117813567,0.48,1.0,0.01854917738172743,0.028754340277777776,257.0,1.0565550170871238e-16
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,8,768,0.6363961030678927,6.43393848391851e-17,0.9,0.9000000000000001,0.0,0.0,0.0,9.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,16,768,0.6363961030678927,6.431976945290365e-17,0.9,0.9000000000000001,0.0,8.744424109476941e-34,1.232595164407831e-32,17.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,32,768,0.6363961030678927,6.424343103367272e-17,0.9,0.9000000000000001,0.0,4.33376032841824e-34,4.108650548026103e-33,33.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,64,768,0.6363961030678927,6.34160911736476e-17,0.9,0.9000000000000001,0.0,2.318119640558725e-34,1.7608502348683298e-33,65.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,128,768,0.6363961030678927,6.410833181512313e-17,0.9,0.9000000000000001,0.0,1.1074306157000086e-34,8.217301096052206e-34,129.0,0.9
E3_PRECISELY_WRONG_MODEL,ANTITHETIC_CRN_MC,256,768,0.6363961030678927,6.299013463847887e-17,0.9,0.9000000000000001,0.0,5.41212766787624e-35,3.976113433573648e-34,257.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,8,768,0.683154315111348,0.22147156051108874,0.7156860546251994,1.0,0.22135416666666666,0.4389453125,0.8100000000000003,9.0,0.9
E3_PRECISELY_WRONG_MODEL,CRN_CHAIN_MC,16,768,0.6654592998470948,0.1805035476608227,0.835197651990319,1.0,0.07161458333333333,0.19837782118055558,0.2700000000000001,17.0,0.9
